date,time,current_temperature,thermostat_status,label,type
27-Apr-19, 08:18:29 ,29.72077585,1,0,normal
27-Apr-19, 08:18:29 ,29.89237063,1,0,normal
27-Apr-19, 08:18:30 ,28.39918711,1,0,normal
27-Apr-19, 08:18:34 ,30.44052564,1,0,normal
27-Apr-19, 08:18:35 ,29.24148792,1,0,normal
27-Apr-19, 08:18:35 ,29.42474888,1,0,normal
27-Apr-19, 08:18:35 ,28.11393301,1,0,normal
27-Apr-19, 08:18:36 ,29.98207582,1,0,normal
27-Apr-19, 08:18:40 ,29.11518555,1,0,normal
27-Apr-19, 08:18:40 ,29.292312,1,0,normal
27-Apr-19, 08:18:40 ,27.73875814,1,0,normal
27-Apr-19, 08:18:41 ,29.63458611,1,0,normal
27-Apr-19, 08:18:42 ,28.71748155,1,0,normal
27-Apr-19, 08:18:45 ,28.98330451,1,0,normal
27-Apr-19, 08:18:46 ,27.66196112,1,0,normal
27-Apr-19, 08:18:47 ,29.29768164,1,0,normal
27-Apr-19, 08:18:48 ,28.24555698,1,0,normal
27-Apr-19, 08:18:49 ,28.68468591,1,0,normal
27-Apr-19, 08:18:50 ,27.40005282,1,0,normal
27-Apr-19, 08:18:51 ,28.95208555,1,0,normal
27-Apr-19, 08:18:53 ,28.2178989,1,0,normal
27-Apr-19, 08:18:54 ,28.49692103,1,0,normal
27-Apr-19, 08:18:58 ,27.38720011,1,0,normal
27-Apr-19, 08:18:58 ,28.91403051,1,0,normal
27-Apr-19, 08:18:59 ,27.84462626,1,0,normal
27-Apr-19, 08:19:02 ,28.1230191,1,0,normal
27-Apr-19, 08:19:02 ,27.08479625,1,0,normal
27-Apr-19, 08:19:03 ,28.4186051,1,0,normal
27-Apr-19, 08:19:04 ,27.42482094,1,0,normal
27-Apr-19, 08:19:07 ,28.02187089,1,0,normal
27-Apr-19, 08:19:07 ,26.75803458,1,0,normal
27-Apr-19, 08:19:07 ,28.1584397,1,0,normal
27-Apr-19, 08:19:08 ,27.23050453,1,0,normal
27-Apr-19, 08:19:12 ,27.69580865,1,0,normal
27-Apr-19, 08:19:14 ,26.30147335,1,0,normal
27-Apr-19, 08:19:14 ,27.78091351,1,0,normal
27-Apr-19, 08:19:14 ,27.02905885,1,0,normal
27-Apr-19, 08:19:15 ,27.52564047,1,0,normal
27-Apr-19, 08:19:17 ,26.18493712,1,0,normal
27-Apr-19, 08:19:19 ,27.28231023,1,0,normal
27-Apr-19, 08:19:19 ,26.75829562,1,0,normal
27-Apr-19, 08:19:19 ,27.446157,1,0,normal
27-Apr-19, 08:19:20 ,25.69221864,1,0,normal
27-Apr-19, 08:19:22 ,27.00770136,1,0,normal
27-Apr-19, 08:19:24 ,26.34156868,1,0,normal
27-Apr-19, 08:19:26 ,27.16718448,1,0,normal
27-Apr-19, 08:19:27 ,25,0,0,normal
27-Apr-19, 08:19:29 ,27.0010389,1,0,normal
27-Apr-19, 08:19:30 ,26.00359015,1,0,normal
27-Apr-19, 08:19:30 ,26.67620944,1,0,normal
27-Apr-19, 08:19:31 ,26.80173174,0,0,normal
27-Apr-19, 08:19:34 ,26.55203733,1,0,normal
27-Apr-19, 08:19:35 ,25.82695473,1,0,normal
27-Apr-19, 08:19:35 ,26.59016133,1,0,normal
27-Apr-19, 08:19:35 ,26.7355018,1,0,normal
27-Apr-19, 08:19:40 ,26.35630286,1,0,normal
27-Apr-19, 08:19:41 ,25,0,0,normal
27-Apr-19, 08:19:42 ,26.1993582,1,0,normal
27-Apr-19, 08:19:44 ,26.53720865,1,0,normal
27-Apr-19, 08:19:45 ,26.1266473,1,0,normal
27-Apr-19, 08:19:45 ,33.86481263,0,0,normal
27-Apr-19, 08:19:46 ,26.09556993,1,0,normal
27-Apr-19, 08:19:47 ,26.29354508,1,0,normal
27-Apr-19, 08:19:49 ,25.97826373,1,0,normal
27-Apr-19, 08:19:50 ,33.66832436,1,0,normal
27-Apr-19, 08:19:50 ,25.86030608,1,0,normal
27-Apr-19, 08:19:52 ,26.02944377,1,0,normal
27-Apr-19, 08:19:55 ,25,0,0,normal
27-Apr-19, 08:19:56 ,33.2150169,1,0,normal
27-Apr-19, 08:19:57 ,25,0,0,normal
27-Apr-19, 08:19:57 ,25.80822362,1,0,normal
27-Apr-19, 08:19:58 ,25.78563388,0,0,normal
27-Apr-19, 08:20:01 ,32.86112982,1,0,normal
27-Apr-19, 08:20:02 ,30.1323606,0,0,normal
27-Apr-19, 08:20:03 ,25,0,0,normal
27-Apr-19, 08:20:04 ,25,0,0,normal
27-Apr-19, 08:20:04 ,32.4341948,1,0,normal
27-Apr-19, 08:20:06 ,29.88218565,1,0,normal
27-Apr-19, 08:20:07 ,28.74642642,0,0,normal
27-Apr-19, 08:20:08 ,26.65729846,0,0,normal
27-Apr-19, 08:20:09 ,32.21253539,1,0,normal
27-Apr-19, 08:20:09 ,29.79475708,1,0,normal
27-Apr-19, 08:20:11 ,28.72703795,1,0,normal
27-Apr-19, 08:20:12 ,26.37544283,1,0,normal
27-Apr-19, 08:20:13 ,31.98301007,1,0,normal
27-Apr-19, 08:20:14 ,29.71909121,1,0,normal
27-Apr-19, 08:20:14 ,28.5358553,1,0,normal
27-Apr-19, 08:20:18 ,25.9974999,1,0,normal
27-Apr-19, 08:20:19 ,31.57948153,1,0,normal
27-Apr-19, 08:20:21 ,29.50031669,1,0,normal
27-Apr-19, 08:20:22 ,28.23489863,1,0,normal
27-Apr-19, 08:20:23 ,25,0,0,normal
27-Apr-19, 08:20:26 ,31.56966697,1,0,normal
27-Apr-19, 08:20:27 ,29.25015553,1,0,normal
27-Apr-19, 08:20:27 ,27.90863533,1,0,normal
27-Apr-19, 08:20:28 ,31.57316745,0,0,normal
27-Apr-19, 08:20:29 ,31.56410258,1,0,normal
27-Apr-19, 08:20:31 ,29.22661638,1,0,normal
27-Apr-19, 08:20:32 ,27.67284177,1,0,normal
27-Apr-19, 08:20:33 ,31.13234565,1,0,normal
27-Apr-19, 08:20:34 ,31.24290135,1,0,normal
27-Apr-19, 08:20:36 ,28.7836632,1,0,normal
27-Apr-19, 08:20:38 ,27.64578722,1,0,normal
27-Apr-19, 08:20:41 ,31.11943214,1,0,normal
27-Apr-19, 08:20:42 ,31.06886296,1,0,normal
27-Apr-19, 08:20:43 ,28.49458316,1,0,normal
27-Apr-19, 08:20:43 ,27.45071917,1,0,normal
27-Apr-19, 08:20:45 ,31.09107814,1,0,normal
27-Apr-19, 08:20:46 ,31.02105586,1,0,normal
27-Apr-19, 08:20:47 ,28.18069767,1,0,normal
27-Apr-19, 08:20:48 ,27.05772448,1,0,normal
27-Apr-19, 08:20:50 ,30.93490212,1,0,normal
27-Apr-19, 08:20:50 ,30.72056997,1,0,normal
27-Apr-19, 08:20:52 ,28.08001101,1,0,normal
27-Apr-19, 08:20:55 ,26.56692826,1,0,normal
27-Apr-19, 08:20:55 ,30.59893374,1,0,normal
27-Apr-19, 08:20:55 ,30.70572689,1,0,normal
27-Apr-19, 08:20:57 ,27.9686235,1,0,normal
27-Apr-19, 08:20:59 ,26.46760243,1,0,normal
27-Apr-19, 08:21:00 ,30.26432067,1,0,normal
27-Apr-19, 08:21:00 ,30.49078158,1,0,normal
27-Apr-19, 08:21:02 ,27.56211161,1,0,normal
27-Apr-19, 08:21:02 ,26.33061317,1,0,normal
27-Apr-19, 08:21:04 ,29.98007438,1,0,normal
27-Apr-19, 08:21:06 ,30.39075621,1,0,normal
27-Apr-19, 08:21:07 ,27.30856306,1,0,normal
27-Apr-19, 08:21:07 ,26.2513372,1,0,normal
27-Apr-19, 08:21:09 ,29.95629364,1,0,normal
27-Apr-19, 08:21:11 ,30.03121755,1,0,normal
27-Apr-19, 08:21:12 ,27.04071599,1,0,normal
27-Apr-19, 08:21:12 ,25.83071467,1,0,normal
27-Apr-19, 08:21:17 ,29.95072058,1,0,normal
27-Apr-19, 08:21:17 ,29.68854261,1,0,normal
27-Apr-19, 08:21:18 ,26.8868264,1,0,normal
27-Apr-19, 08:21:18 ,25,0,0,normal
27-Apr-19, 08:21:19 ,29.90958298,1,0,normal
27-Apr-19, 08:21:23 ,29.49492267,1,0,normal
27-Apr-19, 08:21:23 ,26.69803002,1,0,normal
27-Apr-19, 08:21:24 ,34.64600921,0,0,normal
27-Apr-19, 08:21:25 ,29.72106265,1,0,normal
27-Apr-19, 08:21:26 ,29.41754185,1,0,normal
27-Apr-19, 08:21:28 ,26.23610624,1,0,normal
27-Apr-19, 08:21:28 ,34.34424271,1,0,normal
27-Apr-19, 08:21:30 ,29.33071117,1,0,normal
27-Apr-19, 08:21:31 ,29.15434864,1,0,normal
27-Apr-19, 08:21:31 ,26.05492298,1,0,normal
27-Apr-19, 08:21:33 ,34.03936782,1,0,normal
27-Apr-19, 08:21:33 ,29.1663079,1,0,normal
27-Apr-19, 08:21:35 ,29.02980732,1,0,normal
27-Apr-19, 08:21:36 ,25.95764104,1,0,normal
27-Apr-19, 08:21:38 ,33.92557109,1,0,normal
27-Apr-19, 08:21:38 ,29.01286318,1,0,normal
27-Apr-19, 08:21:38 ,28.89423481,1,0,normal
27-Apr-19, 08:21:41 ,25,0,0,normal
27-Apr-19, 08:21:43 ,33.82507776,1,0,normal
27-Apr-19, 08:21:43 ,28.72195757,1,0,normal
27-Apr-19, 08:21:44 ,28.61109418,1,0,normal
27-Apr-19, 08:21:44 ,26.0508667,0,0,normal
27-Apr-19, 08:21:46 ,33.36740531,1,0,normal
27-Apr-19, 08:21:48 ,28.53173319,1,0,normal
27-Apr-19, 08:21:48 ,28.17096935,1,0,normal
27-Apr-19, 08:21:49 ,25.83498666,1,0,normal
27-Apr-19, 08:21:49 ,33.00675298,1,0,normal
27-Apr-19, 08:21:54 ,28.31323461,1,0,normal
27-Apr-19, 08:21:55 ,27.97532523,1,0,normal
27-Apr-19, 08:21:55 ,25,0,0,normal
27-Apr-19, 08:21:57 ,32.86975599,1,0,normal
27-Apr-19, 08:21:58 ,28.07519861,1,0,normal
27-Apr-19, 08:22:00 ,27.70143678,1,0,normal
27-Apr-19, 08:22:00 ,31.05078871,0,0,normal
27-Apr-19, 08:22:02 ,32.37765897,1,0,normal
27-Apr-19, 08:22:03 ,27.84262213,1,0,normal
27-Apr-19, 08:22:05 ,27.23375153,1,0,normal
27-Apr-19, 08:22:05 ,30.76568939,1,0,normal
27-Apr-19, 08:22:07 ,32.27369288,1,0,normal
27-Apr-19, 08:22:10 ,27.7359191,1,0,normal
27-Apr-19, 08:22:10 ,27.04422517,1,0,normal
27-Apr-19, 08:22:10 ,30.32127929,1,0,normal
27-Apr-19, 08:22:13 ,32.01753537,1,0,normal
27-Apr-19, 08:22:15 ,27.41985856,1,0,normal
27-Apr-19, 08:22:15 ,26.98149486,1,0,normal
27-Apr-19, 08:22:15 ,30.16668826,1,0,normal
27-Apr-19, 08:22:18 ,31.7429612,1,0,normal
27-Apr-19, 08:22:18 ,26.95652594,1,0,normal
27-Apr-19, 08:22:20 ,26.83424189,1,0,normal
27-Apr-19, 08:22:21 ,29.96076136,1,0,normal
27-Apr-19, 08:22:23 ,31.58629414,1,0,normal
27-Apr-19, 08:22:23 ,26.65479724,1,0,normal
27-Apr-19, 08:22:24 ,26.5809239,1,0,normal
27-Apr-19, 08:22:26 ,29.68332937,1,0,normal
27-Apr-19, 08:22:28 ,31.45084004,1,0,normal
27-Apr-19, 08:22:28 ,26.52478481,1,0,normal
27-Apr-19, 08:22:28 ,26.31762905,1,0,normal
27-Apr-19, 08:22:29 ,29.57609078,1,0,normal
27-Apr-19, 08:22:31 ,31.34869947,1,0,normal
27-Apr-19, 08:22:33 ,26.5017698,1,0,normal
27-Apr-19, 08:22:33 ,26.15804393,1,0,normal
27-Apr-19, 08:22:34 ,29.0820788,1,0,normal
27-Apr-19, 08:22:35 ,31.21009528,1,0,normal
27-Apr-19, 08:22:36 ,26.37797757,1,0,normal
27-Apr-19, 08:22:38 ,25.72284067,1,0,normal
27-Apr-19, 08:22:38 ,28.63074494,1,0,normal
27-Apr-19, 08:22:40 ,31.05922211,1,0,normal
27-Apr-19, 08:22:43 ,26.3743492,1,0,normal
27-Apr-19, 08:22:43 ,25,0,0,normal
27-Apr-19, 08:22:43 ,28.46348785,1,0,normal
27-Apr-19, 08:22:44 ,31.00961601,1,0,normal
27-Apr-19, 08:22:48 ,26.09375403,1,0,normal
27-Apr-19, 08:22:48 ,30.1236952,0,0,normal
27-Apr-19, 08:22:49 ,28.40965751,1,0,normal
27-Apr-19, 08:22:50 ,30.6918218,1,0,normal
27-Apr-19, 08:22:51 ,25.93710343,1,0,normal
27-Apr-19, 08:22:53 ,29.73445589,1,0,normal
27-Apr-19, 08:22:54 ,28.26287659,1,0,normal
27-Apr-19, 08:22:55 ,30.39388742,1,0,normal
27-Apr-19, 08:22:56 ,25,0,0,normal
27-Apr-19, 08:22:56 ,29.62967379,1,0,normal
27-Apr-19, 08:23:00 ,27.80363517,1,0,normal
27-Apr-19, 08:23:01 ,30.06097534,1,0,normal
27-Apr-19, 08:23:03 ,33.24027392,0,0,normal
27-Apr-19, 08:23:05 ,29.38033306,1,0,normal
27-Apr-19, 08:23:05 ,27.33438647,1,0,normal
27-Apr-19, 08:23:07 ,29.97181297,1,0,normal
27-Apr-19, 08:23:08 ,33.134509,1,0,normal
27-Apr-19, 08:23:10 ,28.99425597,1,0,normal
27-Apr-19, 08:23:10 ,26.84935097,1,0,normal
27-Apr-19, 08:23:12 ,29.84039087,1,0,normal
27-Apr-19, 08:23:15 ,32.67032096,1,0,normal
27-Apr-19, 08:23:16 ,28.58956029,1,0,normal
27-Apr-19, 08:23:18 ,26.53451308,1,0,normal
27-Apr-19, 08:23:18 ,29.53383829,1,0,normal
27-Apr-19, 08:23:20 ,32.43829275,1,0,normal
27-Apr-19, 08:23:21 ,28.46883408,1,0,normal
27-Apr-19, 08:23:22 ,26.40918951,1,0,normal
27-Apr-19, 08:23:23 ,29.27007393,1,0,normal
27-Apr-19, 08:23:23 ,32.05094663,1,0,normal
27-Apr-19, 08:23:27 ,28.14805636,1,0,normal
27-Apr-19, 08:23:29 ,25.92314107,1,0,normal
27-Apr-19, 08:23:30 ,29.20353135,1,0,normal
27-Apr-19, 08:23:30 ,31.88392165,1,0,normal
27-Apr-19, 08:23:32 ,28.00262523,1,0,normal
27-Apr-19, 08:23:34 ,25,0,0,normal
27-Apr-19, 08:23:34 ,28.99677895,1,0,normal
27-Apr-19, 08:23:35 ,31.49577563,1,0,normal
27-Apr-19, 08:23:35 ,27.54150203,1,0,normal
27-Apr-19, 08:23:37 ,29.37258165,0,0,normal
27-Apr-19, 08:23:39 ,28.61194303,1,0,normal
27-Apr-19, 08:23:40 ,31.17219874,1,0,normal
27-Apr-19, 08:23:42 ,27.47007372,1,0,normal
27-Apr-19, 08:23:42 ,29.05650525,1,0,normal
27-Apr-19, 08:23:45 ,28.27319559,1,0,normal
27-Apr-19, 08:23:46 ,31.07806429,1,0,normal
27-Apr-19, 08:23:47 ,27.00613682,1,0,normal
27-Apr-19, 08:23:47 ,28.84531573,1,0,normal
27-Apr-19, 08:23:47 ,27.91333143,1,0,normal
27-Apr-19, 08:23:50 ,30.96760925,1,0,normal
27-Apr-19, 08:23:51 ,26.98454681,1,0,normal
27-Apr-19, 08:23:52 ,28.55473168,1,0,normal
27-Apr-19, 08:23:52 ,27.64972082,1,0,normal
27-Apr-19, 08:23:55 ,30.63092143,1,0,normal
27-Apr-19, 08:23:57 ,26.6737797,1,0,normal
27-Apr-19, 08:23:57 ,28.09158981,1,0,normal
27-Apr-19, 08:24:00 ,27.42110071,1,0,normal
27-Apr-19, 08:24:00 ,30.57287888,1,0,normal
27-Apr-19, 08:24:02 ,26.62892127,1,0,normal
27-Apr-19, 08:24:02 ,27.74811809,1,0,normal
27-Apr-19, 08:24:05 ,26.96482477,1,0,normal
27-Apr-19, 08:24:05 ,30.35354358,1,0,normal
27-Apr-19, 08:24:06 ,26.37253672,1,0,normal
27-Apr-19, 08:24:07 ,27.67381578,1,0,normal
27-Apr-19, 08:24:07 ,26.96036513,1,0,normal
27-Apr-19, 08:24:10 ,29.98149925,1,0,normal
27-Apr-19, 08:24:10 ,26.09923746,1,0,normal
27-Apr-19, 08:24:11 ,27.34901189,1,0,normal
27-Apr-19, 08:24:13 ,26.55953226,1,0,normal
27-Apr-19, 08:24:15 ,29.75412739,1,0,normal
27-Apr-19, 08:24:16 ,25.78038414,1,0,normal
27-Apr-19, 08:24:17 ,27.17521883,1,0,normal
27-Apr-19, 08:24:18 ,26.38247376,1,0,normal
27-Apr-19, 08:24:20 ,29.45506373,1,0,normal
27-Apr-19, 08:24:20 ,25,0,0,normal
27-Apr-19, 08:24:23 ,26.854502,1,0,normal
27-Apr-19, 08:24:23 ,26.19854728,1,0,normal
27-Apr-19, 08:24:25 ,29.30175494,1,0,normal
27-Apr-19, 08:24:26 ,34.57201286,0,0,normal
27-Apr-19, 08:24:30 ,26.6464146,1,0,normal
27-Apr-19, 08:24:31 ,25.84238063,1,0,normal
27-Apr-19, 08:24:31 ,29.27876634,1,0,normal
27-Apr-19, 08:24:31 ,34.33091237,1,0,normal
27-Apr-19, 08:24:31 ,26.41587426,1,0,normal
27-Apr-19, 08:24:36 ,25,0,0,normal
27-Apr-19, 08:24:36 ,29.09575824,1,0,normal
27-Apr-19, 08:24:36 ,34.30779721,1,0,normal
27-Apr-19, 08:24:36 ,26.0951979,1,0,normal
27-Apr-19, 08:24:37 ,32.88980581,0,0,normal
27-Apr-19, 08:24:41 ,28.65542644,1,0,normal
27-Apr-19, 08:24:42 ,33.99701636,1,0,normal
27-Apr-19, 08:24:43 ,25.82271682,1,0,normal
27-Apr-19, 08:24:43 ,32.79169524,1,0,normal
27-Apr-19, 08:24:45 ,28.35225236,1,0,normal
27-Apr-19, 08:24:48 ,33.76559788,1,0,normal
27-Apr-19, 08:24:48 ,25,0,0,normal
27-Apr-19, 08:24:48 ,32.43220585,1,0,normal
27-Apr-19, 08:24:50 ,28.31262614,1,0,normal
27-Apr-19, 08:24:51 ,33.34806363,1,0,normal
27-Apr-19, 08:24:53 ,32.17712162,0,0,normal
27-Apr-19, 08:24:53 ,32.32295708,1,0,normal
27-Apr-19, 08:24:53 ,28.1561306,1,0,normal
27-Apr-19, 08:24:55 ,33.20243355,1,0,normal
27-Apr-19, 08:24:56 ,31.69732765,1,0,normal
27-Apr-19, 08:24:59 ,31.88657599,1,0,normal
27-Apr-19, 08:25:03 ,27.84167715,1,0,normal
27-Apr-19, 08:25:04 ,33.17724873,1,0,normal
27-Apr-19, 08:25:04 ,31.523392,1,0,normal
27-Apr-19, 08:25:04 ,31.43773354,1,0,normal
27-Apr-19, 08:25:06 ,27.53918311,1,0,normal
27-Apr-19, 08:25:08 ,32.74891603,1,0,normal
27-Apr-19, 08:25:09 ,31.05694158,1,0,normal
27-Apr-19, 08:25:09 ,31.21103975,1,0,normal
27-Apr-19, 08:25:09 ,27.28228625,1,0,normal
27-Apr-19, 08:25:11 ,32.65823216,1,0,normal
27-Apr-19, 08:25:16 ,30.9533634,1,0,normal
27-Apr-19, 08:25:17 ,31.01565817,1,0,normal
27-Apr-19, 08:25:17 ,27.00983036,1,0,normal
27-Apr-19, 08:25:19 ,32.27554605,1,0,normal
27-Apr-19, 08:25:21 ,30.82668552,1,0,normal
27-Apr-19, 08:25:21 ,30.73047419,1,0,normal
27-Apr-19, 08:25:22 ,26.94607872,1,0,normal
27-Apr-19, 08:25:22 ,31.79613317,1,0,normal
27-Apr-19, 08:25:24 ,30.42438021,1,0,normal
27-Apr-19, 08:25:26 ,30.57246165,1,0,normal
27-Apr-19, 08:25:27 ,26.46667401,1,0,normal
27-Apr-19, 08:25:29 ,31.75908563,1,0,normal
27-Apr-19, 08:25:29 ,30.0883209,1,0,normal
27-Apr-19, 08:25:30 ,30.34749433,1,0,normal
27-Apr-19, 08:25:31 ,26.33091922,1,0,normal
27-Apr-19, 08:25:32 ,31.4207248,1,0,normal
27-Apr-19, 08:25:34 ,29.72701494,1,0,normal
27-Apr-19, 08:25:34 ,30.12848759,1,0,normal
27-Apr-19, 08:25:35 ,26.27756678,1,0,normal
27-Apr-19, 08:25:36 ,31.24156489,1,0,normal
27-Apr-19, 08:25:37 ,29.50903518,1,0,normal
27-Apr-19, 08:25:39 ,29.76480132,1,0,normal
27-Apr-19, 08:25:41 ,25.88143171,1,0,normal
27-Apr-19, 08:25:41 ,30.82789722,1,0,normal
27-Apr-19, 08:25:44 ,29.24137805,1,0,normal
27-Apr-19, 08:25:45 ,29.66795304,1,0,normal
27-Apr-19, 08:25:46 ,25,0,0,normal
27-Apr-19, 08:25:46 ,30.53173164,1,0,normal
27-Apr-19, 08:25:49 ,28.76179468,1,0,normal
27-Apr-19, 08:25:50 ,29.24773234,1,0,normal
27-Apr-19, 08:25:51 ,33.79166006,0,0,normal
27-Apr-19, 08:25:51 ,30.24403238,1,0,normal
27-Apr-19, 08:25:54 ,28.49414687,1,0,normal
27-Apr-19, 08:25:55 ,28.785452,1,0,normal
27-Apr-19, 08:25:55 ,33.32636883,1,0,normal
27-Apr-19, 08:25:56 ,30.01155773,1,0,normal
27-Apr-19, 08:25:59 ,28.39639583,1,0,normal
27-Apr-19, 08:26:00 ,28.69178202,1,0,normal
27-Apr-19, 08:26:01 ,32.83102878,1,0,normal
27-Apr-19, 08:26:03 ,29.76487852,1,0,normal
27-Apr-19, 08:26:06 ,28.16803398,1,0,normal
27-Apr-19, 08:26:07 ,28.36944383,1,0,normal
27-Apr-19, 08:26:07 ,32.65798345,1,0,normal
27-Apr-19, 08:26:08 ,29.28441989,1,0,normal
27-Apr-19, 08:26:11 ,27.77153096,1,0,normal
27-Apr-19, 08:26:12 ,28.25498226,1,0,normal
27-Apr-19, 08:26:12 ,32.53244757,1,0,normal
27-Apr-19, 08:26:12 ,29.2094164,1,0,normal
27-Apr-19, 08:26:15 ,27.57482267,1,0,normal
27-Apr-19, 08:26:16 ,28.03599151,1,0,normal
27-Apr-19, 08:26:17 ,32.2302853,1,0,normal
27-Apr-19, 08:26:19 ,29.17988722,1,0,normal
27-Apr-19, 08:26:20 ,27.47669666,1,0,normal
27-Apr-19, 08:26:22 ,27.73869448,1,0,normal
27-Apr-19, 08:26:22 ,31.96875537,1,0,normal
27-Apr-19, 08:26:22 ,29.1081593,1,0,normal
27-Apr-19, 08:26:24 ,27.01780314,1,0,normal
27-Apr-19, 08:26:27 ,27.7074372,1,0,normal
27-Apr-19, 08:26:27 ,31.77702418,1,0,normal
27-Apr-19, 08:26:28 ,28.89196593,1,0,normal
27-Apr-19, 08:26:30 ,26.57389684,1,0,normal
27-Apr-19, 08:26:32 ,27.3944133,1,0,normal
27-Apr-19, 08:26:32 ,31.6854272,1,0,normal
27-Apr-19, 08:26:33 ,28.53950386,1,0,normal
27-Apr-19, 08:26:34 ,26.51860117,1,0,normal
27-Apr-19, 08:26:35 ,27.05522373,1,0,normal
27-Apr-19, 08:26:37 ,31.48007654,1,0,normal
27-Apr-19, 08:26:38 ,28.18685867,1,0,normal
27-Apr-19, 08:26:39 ,26.03431018,1,0,normal
27-Apr-19, 08:26:40 ,27.01424904,1,0,normal
27-Apr-19, 08:26:43 ,31.38543414,1,0,normal
27-Apr-19, 08:26:44 ,28.01886624,1,0,normal
27-Apr-19, 08:26:45 ,25.62075814,1,0,normal
27-Apr-19, 08:26:45 ,26.62533462,1,0,normal
27-Apr-19, 08:26:49 ,31.31878019,1,0,normal
27-Apr-19, 08:26:49 ,27.69197382,1,0,normal
27-Apr-19, 08:26:50 ,25,0,0,normal
27-Apr-19, 08:26:50 ,26.40304297,1,0,normal
27-Apr-19, 08:26:53 ,31.31704421,1,0,normal
27-Apr-19, 08:26:54 ,27.69072162,1,0,normal
27-Apr-19, 08:26:55 ,31.20969817,0,0,normal
27-Apr-19, 08:26:58 ,26.20576246,1,0,normal
27-Apr-19, 08:26:58 ,31.24040727,1,0,normal
27-Apr-19, 08:26:59 ,27.41824597,1,0,normal
27-Apr-19, 08:27:00 ,31.06366292,1,0,normal
27-Apr-19, 08:27:03 ,25.7633788,1,0,normal
27-Apr-19, 08:27:03 ,30.96473632,1,0,normal
27-Apr-19, 08:27:04 ,27.15888573,1,0,normal
27-Apr-19, 08:27:04 ,30.5739874,1,0,normal
27-Apr-19, 08:27:05 ,25,0,0,normal
27-Apr-19, 08:27:08 ,30.53621584,1,0,normal
27-Apr-19, 08:27:09 ,27.10577114,1,0,normal
27-Apr-19, 08:27:09 ,30.39881597,1,0,normal
27-Apr-19, 08:27:10 ,28.01089531,0,0,normal
27-Apr-19, 08:27:10 ,30.24753902,1,0,normal
27-Apr-19, 08:27:13 ,27.05838001,1,0,normal
27-Apr-19, 08:27:14 ,29.91340853,1,0,normal
27-Apr-19, 08:27:14 ,27.67840796,1,0,normal
27-Apr-19, 08:27:15 ,30.20697334,1,0,normal
27-Apr-19, 08:27:21 ,26.93633474,1,0,normal
27-Apr-19, 08:27:22 ,29.46336296,1,0,normal
27-Apr-19, 08:27:23 ,27.61124082,1,0,normal
27-Apr-19, 08:27:24 ,30.10872718,1,0,normal
27-Apr-19, 08:27:25 ,26.83781086,1,0,normal
27-Apr-19, 08:27:26 ,29.26860851,1,0,normal
27-Apr-19, 08:27:27 ,27.15412712,1,0,normal
27-Apr-19, 08:27:28 ,29.84815618,1,0,normal
27-Apr-19, 08:27:29 ,26.80962761,1,0,normal
27-Apr-19, 08:27:30 ,28.77970805,1,0,normal
27-Apr-19, 08:27:31 ,26.990353,1,0,normal
27-Apr-19, 08:27:33 ,29.40323394,1,0,normal
27-Apr-19, 08:27:34 ,26.64860991,1,0,normal
27-Apr-19, 08:27:35 ,28.50858314,1,0,normal
27-Apr-19, 08:27:37 ,26.76081374,1,0,normal
27-Apr-19, 08:27:39 ,28.90944839,1,0,normal
27-Apr-19, 08:27:40 ,26.6295265,1,0,normal
27-Apr-19, 08:27:42 ,28.38991322,1,0,normal
27-Apr-19, 08:27:42 ,26.64333423,1,0,normal
27-Apr-19, 08:27:45 ,28.48918678,1,0,normal
27-Apr-19, 08:27:45 ,26.57717893,1,0,normal
27-Apr-19, 08:27:45 ,27.95492983,1,0,normal
27-Apr-19, 08:27:47 ,26.37908934,1,0,normal
27-Apr-19, 08:27:49 ,28.19726152,1,0,normal
27-Apr-19, 08:27:50 ,26.4335831,1,0,normal
27-Apr-19, 08:27:50 ,27.70651119,1,0,normal
27-Apr-19, 08:27:50 ,26.03393973,1,0,normal
27-Apr-19, 08:27:52 ,27.73543172,1,0,normal
27-Apr-19, 08:27:54 ,26.34860678,1,0,normal
27-Apr-19, 08:27:55 ,27.39637219,1,0,normal
27-Apr-19, 08:27:57 ,25.67491933,1,0,normal
27-Apr-19, 08:27:59 ,27.26682264,1,0,normal
27-Apr-19, 08:28:01 ,26.17305279,1,0,normal
27-Apr-19, 08:28:04 ,27.14124417,1,0,normal
27-Apr-19, 08:28:04 ,25,0,0,normal
27-Apr-19, 08:28:04 ,27.01040777,1,0,normal
27-Apr-19, 08:28:05 ,25.77471041,1,0,normal
27-Apr-19, 08:28:06 ,26.92694942,1,0,normal
27-Apr-19, 08:28:09 ,33.65399207,0,0,normal
27-Apr-19, 08:28:09 ,26.85494712,1,0,normal
27-Apr-19, 08:28:09 ,25,0,0,normal
27-Apr-19, 08:28:10 ,26.91000393,1,0,normal
27-Apr-19, 08:28:13 ,33.31660433,1,0,normal
27-Apr-19, 08:28:14 ,26.57742837,1,0,normal
27-Apr-19, 08:28:15 ,33.43268041,0,0,normal
27-Apr-19, 08:28:16 ,26.69987203,1,0,normal
27-Apr-19, 08:28:18 ,32.98972351,1,0,normal
27-Apr-19, 08:28:18 ,26.55633475,1,0,normal
27-Apr-19, 08:28:19 ,33.27397523,1,0,normal
