date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
31-Mar-19,12:43:33,51267,10596,10411,8305,0,normal
31-Mar-19,12:43:33,52985,46859,16188,10257,0,normal
31-Mar-19,12:43:33,61213,44720,54802,53089,0,normal
31-Mar-19, 12:43:34 ,25800,6099,43242,21952,0,normal
31-Mar-19, 12:43:34 ,39313,17102,48070,55647,0,normal
31-Mar-19, 12:43:34 ,59007,42728,31977,33038,0,normal
31-Mar-19, 12:43:34 ,9224,57773,35035,21937,0,normal
31-Mar-19,12:43:34,12076,8864,16404,65286,0,normal
31-Mar-19,12:43:34,16734,12488,56546,49360,0,normal
31-Mar-19,12:43:34,30440,29282,54151,3937,0,normal
31-Mar-19,12:43:34,34609,36153,21799,12165,0,normal
31-Mar-19,12:43:34,56314,30021,32592,44557,0,normal
31-Mar-19, 12:43:35 ,50081,22478,42498,8860,0,normal
31-Mar-19, 12:43:35 ,58029,9747,20992,18854,0,normal
31-Mar-19, 12:43:35 ,64950,58991,54291,37546,0,normal
31-Mar-19,12:43:35,19041,38615,62282,36094,0,normal
31-Mar-19,12:43:35,2710,22922,45860,22138,0,normal
31-Mar-19,12:43:35,54211,16633,56106,4463,0,normal
31-Mar-19,12:43:35,61734,39874,40868,31362,0,normal
31-Mar-19, 12:43:36 ,21467,54803,31236,29146,0,normal
31-Mar-19, 12:43:36 ,28860,37744,17906,45014,0,normal
31-Mar-19, 12:43:36 ,35626,63930,41358,11734,0,normal
31-Mar-19, 12:43:36 ,42427,64954,52634,43883,0,normal
31-Mar-19,12:43:36,18672,60945,17147,11214,0,normal
31-Mar-19,12:43:36,58321,9345,45294,23731,0,normal
31-Mar-19,12:43:36,8576,35467,17343,11871,0,normal
31-Mar-19, 12:43:37 ,12423,32913,2298,15012,0,normal
31-Mar-19, 12:43:37 ,12964,20289,20075,54428,0,normal
31-Mar-19, 12:43:37 ,18253,53497,39480,43012,0,normal
31-Mar-19, 12:43:37 ,29811,31566,57261,6820,0,normal
31-Mar-19, 12:43:37 ,33833,37005,23661,8996,0,normal
31-Mar-19, 12:43:37 ,5107,52439,10032,48146,0,normal
31-Mar-19, 12:43:37 ,55862,29773,4022,64907,0,normal
31-Mar-19,12:43:37,12423,32913,2298,15012,0,normal
31-Mar-19,12:43:37,12964,20289,20075,54428,0,normal
31-Mar-19,12:43:37,13514,57608,18424,19916,0,normal
31-Mar-19,12:43:37,1681,46188,48929,17598,0,normal
31-Mar-19,12:43:37,18253,53497,39480,43012,0,normal
31-Mar-19,12:43:37,29811,31566,57261,6820,0,normal
31-Mar-19,12:43:37,5107,52439,10032,48146,0,normal
31-Mar-19, 12:43:38 ,22953,35250,60501,61436,0,normal
31-Mar-19, 12:43:38 ,40092,38742,16534,35830,0,normal
31-Mar-19, 12:43:38 ,56038,5944,29830,61834,0,normal
31-Mar-19, 12:43:38 ,61632,24967,35604,34525,0,normal
31-Mar-19, 12:43:38 ,62880,23375,16290,57502,0,normal
31-Mar-19,12:43:38,16053,6984,39924,995,0,normal
31-Mar-19,12:43:38,18857,39829,35010,31683,0,normal
31-Mar-19,12:43:38,19183,53614,37104,27377,0,normal
31-Mar-19,12:43:38,21756,40970,59972,55655,0,normal
31-Mar-19,12:43:38,40018,22401,45644,19161,0,normal
31-Mar-19,12:43:38,41315,9433,59489,8753,0,normal
31-Mar-19,12:43:38,46854,45496,65240,64039,0,normal
31-Mar-19,12:43:38,48190,44695,37424,21464,0,normal
31-Mar-19,12:43:38,57189,30914,51015,16525,0,normal
31-Mar-19,12:43:38,61632,24967,35604,34525,0,normal
31-Mar-19, 12:43:39 ,13633,14523,20068,62941,0,normal
31-Mar-19, 12:43:39 ,22912,8083,44405,56711,0,normal
31-Mar-19, 12:43:39 ,23156,55493,56442,31431,0,normal
31-Mar-19, 12:43:39 ,29710,62614,30041,46912,0,normal
31-Mar-19, 12:43:39 ,40465,36108,22020,2109,0,normal
31-Mar-19, 12:43:39 ,51043,16826,20736,48517,0,normal
31-Mar-19, 12:43:39 ,5272,46502,38369,46625,0,normal
31-Mar-19,12:43:39,11042,38768,32829,37258,0,normal
31-Mar-19,12:43:39,25970,4109,13282,1505,0,normal
31-Mar-19,12:43:39,30035,21249,49140,42023,0,normal
31-Mar-19,12:43:39,42522,43749,18230,58797,0,normal
31-Mar-19,12:43:39,46984,929,13740,730,0,normal
31-Mar-19,12:43:39,7345,53706,21498,2354,0,normal
31-Mar-19, 12:43:40 ,15727,40787,36708,19750,0,normal
31-Mar-19, 12:43:40 ,27916,589,61558,42150,0,normal
31-Mar-19, 12:43:40 ,36065,58282,32199,19643,0,normal
31-Mar-19, 12:43:40 ,56449,10690,12428,21883,0,normal
31-Mar-19,12:43:40,12471,56433,5990,55243,0,normal
31-Mar-19,12:43:40,12775,58173,47669,61221,0,normal
31-Mar-19,12:43:40,20905,41818,33608,54863,0,normal
31-Mar-19,12:43:40,33064,16817,34276,33841,0,normal
31-Mar-19,12:43:40,63487,835,23831,54903,0,normal
31-Mar-19,12:43:40,7231,32439,13224,28272,0,normal
31-Mar-19, 12:43:41 ,33214,4976,63556,50074,0,normal
31-Mar-19, 12:43:41 ,36115,3439,23248,29971,0,normal
31-Mar-19, 12:43:41 ,48908,27618,33052,55744,0,normal
31-Mar-19, 12:43:41 ,59253,32120,46111,17326,0,normal
31-Mar-19,12:43:41,10297,25229,53899,63372,0,normal
31-Mar-19,12:43:41,20786,27063,50406,51532,0,normal
31-Mar-19,12:43:41,21620,12664,5424,35134,0,normal
31-Mar-19,12:43:41,24975,56365,10674,58089,0,normal
31-Mar-19,12:43:41,36115,3439,23248,29971,0,normal
31-Mar-19,12:43:41,38217,43321,49728,24370,0,normal
31-Mar-19,12:43:41,48908,27618,33052,55744,0,normal
31-Mar-19,12:43:41,64007,21737,32824,17074,0,normal
31-Mar-19, 12:43:42 ,19501,64205,57479,43304,0,normal
31-Mar-19, 12:43:42 ,25347,9420,51550,23681,0,normal
31-Mar-19, 12:43:42 ,28719,35311,3667,25050,0,normal
31-Mar-19, 12:43:42 ,30304,34015,2592,22608,0,normal
31-Mar-19, 12:43:42 ,31201,44378,52326,4071,0,normal
31-Mar-19, 12:43:42 ,32239,8113,22038,49150,0,normal
31-Mar-19, 12:43:42 ,57444,38669,21377,14880,0,normal
31-Mar-19, 12:43:42 ,63511,5265,38742,62066,0,normal
31-Mar-19,12:43:42,48908,27618,33052,55744,0,normal
31-Mar-19,12:43:42,6519,7676,41420,20057,0,normal
31-Mar-19, 12:43:43 ,18549,12444,29160,39357,0,normal
31-Mar-19, 12:43:43 ,28086,14051,3944,12880,0,normal
31-Mar-19, 12:43:43 ,58989,31890,54342,43597,0,normal
31-Mar-19,12:43:43,10096,3077,9729,54369,0,normal
31-Mar-19,12:43:43,30384,34437,44673,64506,0,normal
31-Mar-19,12:43:43,5758,33498,53853,30025,0,normal
31-Mar-19, 12:43:44 ,14450,16905,7872,27137,0,normal
31-Mar-19, 12:43:44 ,44173,32327,42732,45176,0,normal
31-Mar-19, 12:43:44 ,45685,31896,50034,2298,0,normal
31-Mar-19, 12:43:44 ,51201,39247,52878,42380,0,normal
31-Mar-19, 12:43:44 ,57197,22384,36705,55685,0,normal
31-Mar-19,12:43:44,12271,44226,22676,9395,0,normal
31-Mar-19,12:43:44,18265,30098,59301,55942,0,normal
31-Mar-19,12:43:44,32930,18386,16579,13124,0,normal
31-Mar-19,12:43:44,36144,48233,23890,55370,0,normal
31-Mar-19,12:43:44,46632,43068,12812,39963,0,normal
31-Mar-19,12:43:44,5413,18605,60594,57353,0,normal
31-Mar-19, 12:43:45 ,24080,17753,25672,36665,0,normal
31-Mar-19, 12:43:45 ,24428,13283,45509,58700,0,normal
31-Mar-19, 12:43:45 ,24811,52398,55696,34336,0,normal
31-Mar-19, 12:43:45 ,32063,54451,11641,21087,0,normal
31-Mar-19, 12:43:45 ,34024,31187,31043,56942,0,normal
31-Mar-19, 12:43:45 ,37967,37775,16848,24665,0,normal
31-Mar-19, 12:43:45 ,60780,36440,16468,17053,0,normal
31-Mar-19, 12:43:45 ,62963,61280,57816,50090,0,normal
31-Mar-19,12:43:45,22072,4780,5278,64952,0,normal
31-Mar-19,12:43:45,24428,13283,45509,58700,0,normal
31-Mar-19,12:43:45,27442,48530,21675,14020,0,normal
31-Mar-19,12:43:45,2791,23905,17618,62350,0,normal
31-Mar-19,12:43:45,36089,37989,20130,29484,0,normal
31-Mar-19,12:43:45,5097,22426,33541,14504,0,normal
31-Mar-19,12:43:45,60546,17940,20636,32508,0,normal
31-Mar-19, 12:43:46 ,11506,60688,29938,34806,0,normal
31-Mar-19, 12:43:46 ,19936,48956,24840,58548,0,normal
31-Mar-19, 12:43:46 ,27959,46183,43464,57669,0,normal
31-Mar-19, 12:43:46 ,31792,16352,9398,10643,0,normal
31-Mar-19, 12:43:46 ,36445,45256,50356,65374,0,normal
31-Mar-19, 12:43:46 ,54327,16849,22989,35608,0,normal
31-Mar-19,12:43:46,11639,57555,55160,19138,0,normal
31-Mar-19,12:43:46,13099,59658,35442,19416,0,normal
31-Mar-19,12:43:46,25610,44213,9225,49979,0,normal
31-Mar-19,12:43:46,60159,2130,26172,64595,0,normal
31-Mar-19,12:43:46,62017,51535,11599,4260,0,normal
31-Mar-19, 12:43:47 ,15643,47535,25438,48910,0,normal
31-Mar-19, 12:43:47 ,32098,19469,28613,55020,0,normal
31-Mar-19, 12:43:47 ,43325,34275,45193,64824,0,normal
31-Mar-19, 12:43:47 ,52983,64161,26174,49831,0,normal
31-Mar-19,12:43:47,22653,16744,48129,55303,0,normal
31-Mar-19,12:43:47,31748,26627,28636,48483,0,normal
31-Mar-19,12:43:47,39200,55724,64066,34365,0,normal
31-Mar-19,12:43:47,41111,7135,22867,45635,0,normal
31-Mar-19,12:43:47,54828,1367,40725,55334,0,normal
31-Mar-19,12:43:47,56750,59097,39020,63203,0,normal
31-Mar-19,12:43:47,58667,50779,59265,15249,0,normal
31-Mar-19,12:43:47,60519,25797,56106,5504,0,normal
31-Mar-19, 12:43:48 ,54508,23359,12302,45637,0,normal
31-Mar-19, 12:43:48 ,61692,51250,11356,15804,0,normal
31-Mar-19, 12:43:48 ,63375,28593,46328,13540,0,normal
31-Mar-19,12:43:48,140,2326,43640,982,0,normal
31-Mar-19,12:43:48,22954,33843,58353,3372,0,normal
31-Mar-19,12:43:48,24928,58187,8150,62856,0,normal
31-Mar-19,12:43:48,27067,16381,61489,18649,0,normal
31-Mar-19,12:43:48,39326,55420,13574,43385,0,normal
31-Mar-19,12:43:48,47740,50999,34285,5082,0,normal
31-Mar-19,12:43:48,57667,3473,11792,15695,0,normal
31-Mar-19,12:43:48,9999,36869,25012,59892,0,normal
31-Mar-19, 12:43:49 ,46032,24486,3926,21103,0,normal
31-Mar-19, 12:43:49 ,46269,32906,46693,56262,0,normal
31-Mar-19, 12:43:49 ,54288,41061,49861,17808,0,normal
31-Mar-19, 12:43:49 ,56573,3832,11772,39300,0,normal
31-Mar-19,12:43:49,10207,65409,63059,18135,0,normal
31-Mar-19,12:43:49,27075,10760,12133,7194,0,normal
31-Mar-19,12:43:49,38255,9908,10393,4991,0,normal
31-Mar-19,12:43:49,54288,41061,49861,17808,0,normal
31-Mar-19,12:43:49,57731,27082,60267,29706,0,normal
31-Mar-19,12:43:49,7928,29736,19883,58724,0,normal
31-Mar-19, 12:43:50 ,11437,829,53971,29694,0,normal
31-Mar-19, 12:43:50 ,12374,46030,57399,8821,0,normal
31-Mar-19, 12:43:50 ,41357,54675,7151,24909,0,normal
31-Mar-19, 12:43:50 ,4478,42778,42311,65146,0,normal
31-Mar-19, 12:43:50 ,51485,28796,61785,38491,0,normal
31-Mar-19, 12:43:50 ,7928,29736,19883,58724,0,normal
31-Mar-19,12:43:50,21867,19031,35881,2178,0,normal
31-Mar-19,12:43:50,31992,43304,40550,60357,0,normal
31-Mar-19,12:43:50,34207,42035,11088,36699,0,normal
31-Mar-19,12:43:50,49904,19377,52734,62535,0,normal
31-Mar-19,12:43:50,50384,39208,30493,53404,0,normal
31-Mar-19,12:43:50,51485,28796,61785,38491,0,normal
31-Mar-19, 12:43:51 ,43852,26128,42692,18814,0,normal
31-Mar-19, 12:43:51 ,63575,17576,55191,63815,0,normal
31-Mar-19, 12:43:51 ,64717,35908,7867,30841,0,normal
31-Mar-19, 12:43:51 ,9126,50010,41631,25471,0,normal
31-Mar-19,12:43:51,14973,33979,21790,54111,0,normal
31-Mar-19,12:43:51,38445,28062,27598,61126,0,normal
31-Mar-19,12:43:51,43083,5051,25002,44348,0,normal
31-Mar-19,12:43:51,47098,60123,3149,30333,0,normal
31-Mar-19,12:43:51,9605,559,59514,976,0,normal
31-Mar-19, 12:43:52 ,50887,15678,17449,60515,0,normal
31-Mar-19, 12:43:52 ,58585,30747,61124,63599,0,normal
31-Mar-19,12:43:52,19480,35026,3012,17857,0,normal
31-Mar-19,12:43:52,20645,17168,32753,54473,0,normal
31-Mar-19,12:43:52,30696,58321,22483,20770,0,normal
31-Mar-19,12:43:52,31005,2006,58862,54789,0,normal
31-Mar-19,12:43:52,38209,43825,43336,53998,0,normal
31-Mar-19,12:43:52,62729,35789,57578,28796,0,normal
31-Mar-19, 12:43:53 ,14495,57805,6461,19075,0,normal
31-Mar-19, 12:43:53 ,18016,30703,58503,24210,0,normal
31-Mar-19, 12:43:53 ,22592,39522,37135,19855,0,normal
31-Mar-19,12:43:53,22592,39522,37135,19855,0,normal
31-Mar-19,12:43:53,38742,39075,19056,2543,0,normal
31-Mar-19, 12:43:54 ,2440,59495,23268,28743,0,normal
31-Mar-19, 12:43:54 ,43285,5913,28516,54370,0,normal
31-Mar-19, 12:43:54 ,60001,57634,35189,52387,0,normal
31-Mar-19, 12:43:54 ,62569,60495,60205,10766,0,normal
31-Mar-19,12:43:54,1236,19007,29585,50413,0,normal
31-Mar-19,12:43:54,46047,32896,33408,62747,0,normal
31-Mar-19,12:43:54,62569,60495,60205,10766,0,normal
31-Mar-19, 12:43:55 ,26785,30841,50017,37657,0,normal
31-Mar-19, 12:43:55 ,38812,47237,51489,23393,0,normal
31-Mar-19, 12:43:55 ,46609,50498,21595,50436,0,normal
31-Mar-19, 12:43:55 ,976,38839,21216,45631,0,normal
31-Mar-19,12:43:55,10922,38117,56897,29210,0,normal
31-Mar-19,12:43:55,3677,53672,41197,63380,0,normal
31-Mar-19,12:43:55,41124,60613,40644,52852,0,normal
31-Mar-19,12:43:55,59278,42763,1612,21609,0,normal
31-Mar-19,12:43:55,59999,65326,43988,15682,0,normal
31-Mar-19, 12:43:56 ,16984,51350,18371,17101,0,normal
31-Mar-19, 12:43:56 ,32837,64300,21890,45400,0,normal
31-Mar-19, 12:43:56 ,40020,21226,59938,25193,0,normal
31-Mar-19, 12:43:56 ,48152,33064,21214,59825,0,normal
31-Mar-19, 12:43:56 ,50513,60849,54897,56834,0,normal
31-Mar-19,12:43:56,21611,57438,25609,27832,0,normal
31-Mar-19,12:43:56,29123,61084,37120,5858,0,normal
31-Mar-19,12:43:56,32837,64300,21890,45400,0,normal
31-Mar-19,12:43:56,40020,21226,59938,25193,0,normal
31-Mar-19,12:43:56,56874,5574,38755,24343,0,normal
31-Mar-19,12:43:56,57128,57588,49866,19493,0,normal
31-Mar-19,12:43:56,62641,43161,19203,47807,0,normal
31-Mar-19, 12:43:57 ,14024,47224,4908,55805,0,normal
31-Mar-19, 12:43:57 ,27301,35129,497,34335,0,normal
31-Mar-19, 12:43:57 ,27875,24755,17014,2210,0,normal
31-Mar-19, 12:43:57 ,43733,26732,27272,60272,0,normal
31-Mar-19, 12:43:57 ,56026,48026,28437,58871,0,normal
31-Mar-19, 12:43:57 ,57128,57588,49866,19493,0,normal
31-Mar-19, 12:43:57 ,60830,64935,409,37869,0,normal
31-Mar-19,12:43:57,20852,16473,52825,41128,0,normal
31-Mar-19,12:43:57,23776,51636,31005,64006,0,normal
31-Mar-19,12:43:57,28996,56255,51975,13788,0,normal
31-Mar-19,12:43:57,29054,22575,53011,50785,0,normal
31-Mar-19,12:43:57,30146,26102,33868,3086,0,normal
31-Mar-19,12:43:57,40891,19420,52033,26985,0,normal
31-Mar-19,12:43:57,57128,57588,49866,19493,0,normal
31-Mar-19, 12:43:58 ,23968,21307,24496,31370,0,normal
31-Mar-19, 12:43:58 ,46622,5957,7196,54588,0,normal
31-Mar-19, 12:43:58 ,5669,7049,65502,39843,0,normal
31-Mar-19, 12:43:58 ,59570,43124,26800,28473,0,normal
31-Mar-19, 12:43:58 ,60921,64941,31833,53267,0,normal
31-Mar-19, 12:43:58 ,60939,13546,35739,10888,0,normal
31-Mar-19, 12:43:58 ,6957,54659,57336,19405,0,normal
31-Mar-19,12:43:58,11140,39695,3143,42794,0,normal
31-Mar-19,12:43:58,23968,21307,24496,31370,0,normal
31-Mar-19,12:43:58,52049,62693,11810,37846,0,normal
31-Mar-19,12:43:58,60939,13546,35739,10888,0,normal
31-Mar-19,12:43:58,7322,63148,12870,51489,0,normal
31-Mar-19, 12:43:59 ,22387,59255,41795,54458,0,normal
31-Mar-19, 12:43:59 ,28463,54062,35313,56154,0,normal
31-Mar-19, 12:43:59 ,45279,62433,54549,2193,0,normal
31-Mar-19, 12:43:59 ,49561,49767,34810,264,0,normal
31-Mar-19,12:43:59,22387,59255,41795,54458,0,normal
31-Mar-19,12:43:59,28463,54062,35313,56154,0,normal
31-Mar-19,12:43:59,54837,65412,3510,47200,0,normal
31-Mar-19,12:43:59,64733,52806,56335,33557,0,normal
31-Mar-19, 12:44:00 ,18035,47996,52134,20387,0,normal
31-Mar-19, 12:44:00 ,20634,45033,49235,38298,0,normal
31-Mar-19, 12:44:00 ,3047,4907,3364,7683,0,normal
31-Mar-19, 12:44:00 ,31485,42871,1454,17703,0,normal
31-Mar-19, 12:44:00 ,32107,47901,22498,3170,0,normal
31-Mar-19, 12:44:00 ,9805,62749,56190,1454,0,normal
31-Mar-19,12:44:00,18035,47996,52134,20387,0,normal
31-Mar-19,12:44:00,30158,50935,14001,2779,0,normal
31-Mar-19,12:44:00,32044,54815,27259,46376,0,normal
31-Mar-19,12:44:00,43383,36094,24973,43321,0,normal
31-Mar-19,12:44:00,48017,52665,23026,55281,0,normal
31-Mar-19,12:44:00,55762,2139,65522,50682,0,normal
31-Mar-19, 12:44:01 ,11819,36932,47028,8913,0,normal
31-Mar-19, 12:44:01 ,12629,3945,13694,20150,0,normal
31-Mar-19, 12:44:01 ,264,36695,16747,46636,0,normal
31-Mar-19, 12:44:01 ,64472,18654,11190,23535,0,normal
31-Mar-19,12:44:01,264,36695,16747,46636,0,normal
31-Mar-19,12:44:01,40694,28736,38506,8525,0,normal
31-Mar-19,12:44:01,64472,18654,11190,23535,0,normal
31-Mar-19, 12:44:02 ,17010,36056,8369,52808,0,normal
31-Mar-19, 12:44:02 ,35654,32428,9859,23732,0,normal
31-Mar-19, 12:44:02 ,40462,53316,54414,59819,0,normal
31-Mar-19, 12:44:02 ,45698,6134,42200,14355,0,normal
31-Mar-19,12:44:02,16082,9424,62580,531,0,normal
31-Mar-19,12:44:02,2371,18526,22693,38571,0,normal
31-Mar-19,12:44:02,3367,41079,27192,22453,0,normal
31-Mar-19,12:44:02,8185,34383,29050,27752,0,normal
31-Mar-19, 12:44:03 ,10956,23364,57111,45530,0,normal
31-Mar-19, 12:44:03 ,45725,49592,64921,43194,0,normal
31-Mar-19, 12:44:03 ,45777,16252,65144,5315,0,normal
31-Mar-19, 12:44:03 ,7110,61246,241,23929,0,normal
31-Mar-19,12:44:03,10956,23364,57111,45530,0,normal
31-Mar-19,12:44:03,17624,63605,3902,5123,0,normal
31-Mar-19,12:44:03,45777,16252,65144,5315,0,normal
31-Mar-19,12:44:03,7110,61246,241,23929,0,normal
31-Mar-19, 12:44:04 ,12191,6824,35397,51884,0,normal
31-Mar-19, 12:44:04 ,20014,17396,28407,33237,0,normal
31-Mar-19, 12:44:04 ,40977,21765,40633,12190,0,normal
31-Mar-19, 12:44:04 ,47247,61638,17498,27663,0,normal
31-Mar-19, 12:44:04 ,47682,59205,33331,55703,0,normal
31-Mar-19,12:44:04,15133,55536,14319,61948,0,normal
31-Mar-19,12:44:04,45777,16252,65144,5315,0,normal
31-Mar-19,12:44:04,47155,15228,47364,2914,0,normal
31-Mar-19,12:44:04,47247,61638,17498,27663,0,normal
31-Mar-19,12:44:04,57046,26489,14865,28827,0,normal
31-Mar-19,12:44:04,58799,31762,42980,50066,0,normal
31-Mar-19, 12:44:05 ,22309,321,36693,1362,0,normal
31-Mar-19, 12:44:05 ,30827,25261,26508,23874,0,normal
31-Mar-19, 12:44:05 ,52110,47495,878,19249,0,normal
31-Mar-19, 12:44:05 ,7728,42522,27182,33605,0,normal
31-Mar-19, 12:44:05 ,8915,17046,56063,21420,0,normal
31-Mar-19,12:44:05,12234,37476,58802,50743,0,normal
31-Mar-19,12:44:05,30827,25261,26508,23874,0,normal
31-Mar-19,12:44:05,53462,56465,30678,13117,0,normal
31-Mar-19, 12:44:06 ,14538,43478,36112,9614,0,normal
31-Mar-19, 12:44:06 ,40298,42861,50371,60559,0,normal
31-Mar-19, 12:44:06 ,52518,48375,50159,62802,0,normal
31-Mar-19, 12:44:06 ,55155,49445,27326,64575,0,normal
31-Mar-19,12:44:06,27326,8251,64189,47359,0,normal
31-Mar-19,12:44:06,33861,62063,49250,36927,0,normal
31-Mar-19,12:44:06,38912,47037,23465,53308,0,normal
31-Mar-19,12:44:06,40298,42861,50371,60559,0,normal
31-Mar-19,12:44:06,62414,26725,28741,51672,0,normal
31-Mar-19, 12:44:07 ,1356,52683,60938,24522,0,normal
31-Mar-19, 12:44:07 ,15185,18870,2706,23885,0,normal
31-Mar-19, 12:44:07 ,51777,63934,17350,10369,0,normal
31-Mar-19, 12:44:07 ,54184,26379,26119,13087,0,normal
31-Mar-19, 12:44:07 ,63119,25343,47055,47983,0,normal
31-Mar-19,12:44:07,11715,52066,27429,62047,0,normal
31-Mar-19,12:44:07,1356,52683,60938,24522,0,normal
31-Mar-19,12:44:07,14538,43478,36112,9614,0,normal
31-Mar-19,12:44:07,15185,18870,2706,23885,0,normal
31-Mar-19,12:44:07,3227,47559,41910,4218,0,normal
31-Mar-19,12:44:07,49279,60084,33559,60452,0,normal
31-Mar-19,12:44:07,53806,20777,56402,45382,0,normal
31-Mar-19,12:44:07,7063,50739,35129,9716,0,normal
31-Mar-19, 12:44:08 ,18083,65525,14062,52880,0,normal
31-Mar-19, 12:44:08 ,35599,24289,46573,15656,0,normal
31-Mar-19, 12:44:08 ,52750,13085,28528,64296,0,normal
31-Mar-19, 12:44:08 ,61517,51766,56667,33815,0,normal
31-Mar-19, 12:44:08 ,63155,42979,58645,57302,0,normal
31-Mar-19, 12:44:08 ,6555,4836,7252,24223,0,normal
31-Mar-19,12:44:08,1095,46478,736,8686,0,normal
31-Mar-19,12:44:08,21316,41899,60822,57053,0,normal
31-Mar-19,12:44:08,23338,22346,28372,43481,0,normal
31-Mar-19,12:44:08,33755,61297,37651,15343,0,normal
31-Mar-19,12:44:08,55626,38931,59269,7016,0,normal
31-Mar-19,12:44:08,59728,27636,31938,14840,0,normal
31-Mar-19,12:44:08,61517,51766,56667,33815,0,normal
31-Mar-19,12:44:08,62160,12436,59846,51519,0,normal
31-Mar-19, 12:44:09 ,40133,62778,54464,22743,0,normal
31-Mar-19, 12:44:09 ,63145,42303,12728,50993,0,normal
31-Mar-19,12:44:09,19900,50994,7511,12648,0,normal
31-Mar-19,12:44:09,24315,48627,28335,27213,0,normal
31-Mar-19,12:44:09,40133,62778,54464,22743,0,normal
31-Mar-19,12:44:09,51866,48282,41938,63271,0,normal
31-Mar-19,12:44:09,61860,11369,58693,36359,0,normal
31-Mar-19, 12:44:10 ,11628,64258,35610,19319,0,normal
31-Mar-19, 12:44:10 ,12249,35509,26760,34918,0,normal
31-Mar-19, 12:44:10 ,18861,26582,7507,54678,0,normal
31-Mar-19, 12:44:10 ,2116,13866,10268,33979,0,normal
31-Mar-19, 12:44:10 ,36987,2222,58602,12659,0,normal
31-Mar-19, 12:44:10 ,37788,55895,23284,61312,0,normal
31-Mar-19, 12:44:10 ,38780,5241,26611,4196,0,normal
31-Mar-19, 12:44:10 ,43334,39910,10432,58240,0,normal
31-Mar-19, 12:44:10 ,50373,46522,42787,9779,0,normal
31-Mar-19, 12:44:10 ,59314,19476,8622,9885,0,normal
31-Mar-19, 12:44:10 ,6526,10549,40977,57782,0,normal
31-Mar-19,12:44:10,12249,35509,26760,34918,0,normal
31-Mar-19,12:44:10,2116,13866,10268,33979,0,normal
31-Mar-19,12:44:10,36987,2222,58602,12659,0,normal
31-Mar-19,12:44:10,37788,55895,23284,61312,0,normal
31-Mar-19,12:44:10,43334,39910,10432,58240,0,normal
31-Mar-19,12:44:10,59314,19476,8622,9885,0,normal
31-Mar-19,12:44:10,63759,47316,61196,26569,0,normal
31-Mar-19,12:44:10,6526,10549,40977,57782,0,normal
31-Mar-19, 12:44:11 ,13220,20788,25671,6839,0,normal
31-Mar-19, 12:44:11 ,16494,35036,44397,48444,0,normal
31-Mar-19, 12:44:11 ,16745,65253,62271,33161,0,normal
31-Mar-19, 12:44:11 ,32757,57729,20335,49346,0,normal
31-Mar-19, 12:44:11 ,39732,41681,22291,62013,0,normal
31-Mar-19,12:44:11,29513,23408,28342,28062,0,normal
31-Mar-19,12:44:11,3943,32293,26357,56736,0,normal
31-Mar-19,12:44:11,42622,62927,15904,25215,0,normal
31-Mar-19,12:44:11,53313,26383,47342,938,0,normal
31-Mar-19,12:44:11,53651,35297,12658,25923,0,normal
31-Mar-19,12:44:11,54346,21089,3124,63774,0,normal
31-Mar-19, 12:44:12 ,18377,48203,61375,61574,0,normal
31-Mar-19, 12:44:12 ,27833,20299,32837,1380,0,normal
31-Mar-19, 12:44:12 ,34846,323,3663,9630,0,normal
31-Mar-19, 12:44:12 ,37323,25843,8296,33318,0,normal
31-Mar-19, 12:44:12 ,59822,63020,30621,2095,0,normal
31-Mar-19, 12:44:12 ,61561,20291,270,30682,0,normal
31-Mar-19,12:44:12,10169,1282,20400,56152,0,normal
31-Mar-19,12:44:12,14776,8059,26353,31304,0,normal
31-Mar-19,12:44:12,14825,64089,37860,24203,0,normal
31-Mar-19,12:44:12,28422,19091,40027,46485,0,normal
31-Mar-19,12:44:12,33478,56365,40134,37601,0,normal
31-Mar-19,12:44:12,40753,19791,4269,27479,0,normal
31-Mar-19,12:44:12,59822,63020,30621,2095,0,normal
31-Mar-19, 12:44:13 ,23139,1983,49258,56158,0,normal
31-Mar-19, 12:44:13 ,29599,16725,34020,8755,0,normal
31-Mar-19, 12:44:13 ,31247,48678,58671,14807,0,normal
31-Mar-19, 12:44:13 ,43045,8287,46338,5194,0,normal
31-Mar-19, 12:44:13 ,53727,37620,38951,12114,0,normal
31-Mar-19, 12:44:13 ,62911,39367,29237,65439,0,normal
31-Mar-19,12:44:13,27288,42310,49733,24248,0,normal
31-Mar-19,12:44:13,42689,46149,19603,7237,0,normal
31-Mar-19,12:44:13,46104,22695,39776,37536,0,normal
31-Mar-19,12:44:13,48538,39069,15848,58447,0,normal
31-Mar-19,12:44:13,49968,1845,22959,43126,0,normal
31-Mar-19, 12:44:14 ,22326,19039,10994,39736,0,normal
31-Mar-19, 12:44:14 ,27413,65006,50317,4896,0,normal
31-Mar-19, 12:44:14 ,29384,29058,61315,55229,0,normal
31-Mar-19, 12:44:14 ,31164,3267,48131,55430,0,normal
31-Mar-19, 12:44:14 ,38219,11863,27601,39869,0,normal
31-Mar-19, 12:44:14 ,417,29008,13199,19667,0,normal
31-Mar-19, 12:44:14 ,56653,8736,17228,55742,0,normal
